fly,block,owner,brain,parent_blockhash,seed,alleles,eyes,body,wings,size,genome
28,22830217,0xa9a3dbee74753ccd9b40521d1f92f9cf2f49b9dd,0xc0e510b118ab3192d9784d7fd42c4235a5310e1d,0x3d1dc29d768e63c86097b5cc653975347357f223920bd888fd8894b9f3c294ff,0x2ae86205b39e6496ae5c9ea434517174eee5dff5447d03ab13003a88087e58fc,25,sepia,yellow,dumpy,small,00000000 00000000 a3faaa97 89cb0fd1 d23e8142 14d70247 14f2aaf4 6e47d427 00000000 00000000 00000000 09298085 913a504c 00000000 45fb5af9 00000000 00000000 b24d68de 836332f3 c32b401b 40bf9bd5 bcc49adc 787d62fc 00000000 00000000 00000000 00000000 abc9d384 00000000 00000000 00000000 00000000 00000000 00000000 00000000 be3466e4 00000000 00000000 00000000 d5f70900 00000000 16fe6e82 00000000 70e3685e 4e23979d 2f7dfefa 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 f3071a44 b4ed5fbd 00000000 00000000 000e963b 00000000 00000000 00000000
29,22830343,0x0818404d4e07ff38c42d15cff5d2f22fc907977e,0x7514ffcc12347363352d7cd402e1f6204b6f11ad,0xd2a33ac276c6b4a273ded2319ed858aee4308f3b5dbe46d87c79e201e11d1d5e,0x54cd8678151a98103cb5dd98423294ad3d3af4bee85544218f32498e17ad5611,30,brown,ebony,vestigial,large,24926610 00000000 00000000 00000000 79900c1b 00000000 00000000 00000000 00000000 212f9266 374a062e 00000000 c625b2e2 00000000 06ae2746 00000000 a2636fb8 00000000 d01c19ec 8cd41443 00000000 5e82fa7a 00000000 2b81c181 a8d1fe69 e7bb55d2 9d9ade48 00000000 71a03297 00000000 00000000 00000000 00000000 dfe6de45 d391579e 4e8e2410 00000000 00000000 00000000 b6fdfd33 b30d08b9 00000000 00000000 5e006282 00000000 00000000 8df4be6d 00000000 00000000 1cefa468 00000000 00000000 a3a8b3d9 f23d40da 00000000 00000000 8bffbc92 f186b35f c811b9de 3cf262d5 00000000 00000000 00000000 291c0a8e
30,22830421,0xb39e79d3540fc34f516af70574b94d4ef8f885d2,0xaace0d3b21d0ada3cfea210acaac555be1ddc986,0xe1e24b6d052e5a43b4d29d6eec12ba91ea116b029cb8f7a8e81b8458baac701d,0x06f50c465e087fd0df35c3b3b783f72c326412413c8a2f2bc2304d3418bcb319,27,brown,ebony,vestigial,large,a05f42b6 00000000 00000000 387b121c 4e735ee0 00000000 00000000 00000000 b2dc9fae 722b090a 00000000 00000000 424b474b 7dbbe088 00000000 4005e5ac 00000000 00000000 2391f757 b629dbb4 e5f46fdb 55c2acff 00000000 b8fca4c0 00000000 00000000 00000000 41b0eb4d e702ed97 00000000 00000000 00000000 00000000 00000000 f4d3427c 00000000 7feb9298 4d3aa890 00000000 00000000 6bea3144 00000000 43e66f9d bfcd114c 00000000 00000000 15321070 00000000 00000000 00000000 00000000 00000000 846974dd 748b2b51 00000000 00000000 00000000 3c7445f3 00000000 00000000 00000000 00000000 ff7d7c0c df66b938
31,22830576,0xac79fd6008b971723d16974cdb23ad70ecc00bee,0x1a76508e5462e2aee670d877bb69fbb658869ca5,0x7fafdcc42051f36b47a2c404b1ce2cdbbd883681a2bb80ec20cfc62f663b2ebf,0xff366588fd8ef23045ba1131a9737b48675dbc3a7f8a371f5b8194f3d16827da,32,brown,yellow,dumpy,large,00000000 a6d47c16 00000000 0ba18c11 ed643b2d 00000000 c8646c0c 25026433 7c9e120e 5050db4e b022acf5 00000000 00000000 4067c5eb 00000000 00000000 00000000 00000000 00000000 fe0d9299 00000000 0c9beeb8 14fdf687 00000000 20d41ee6 00000000 00000000 00000000 6dacf288 00000000 c7902d4f 94d243cd 5b5175c6 d7a6ec32 00000000 00000000 a1939bb1 0be00dfd a2c6af3d 276544a0 00000000 00000000 04b5c12b 00000000 ebdb1d57 00000000 00000000 4ff5b406 2917c155 00000000 00000000 00000000 00000000 00000000 00000000 081b5460 9d8463fb 90994f45 00000000 91040a14 26d2c0bb 00000000 6083786a 00000000
32,22830590,0xb7b53fe02da4395a562cb51bc8f955e021665dce,0x55cc7ebae017e9c28a00412d450d6f942290101f,0xaf37bf4425f06aea31170dc9d8ece3182a3160c962ba2e9187476843835363ac,0x2927c56cf47d8e5e8e32b6a1c16abb856626c0de84bf66b15c5786b41ba94168,29,white,tan,vestigial,large,00000000 00000000 00000000 79a03b5c 00000000 c03fac5a 38e46af9 00000000 fcd5edd2 00000000 00000000 00000000 00000000 00000000 62e9004a 00000000 84cec1c8 00000000 00000000 3f81c39f 00000000 d03d4127 00000000 04852be1 9e9b0d26 a66947d7 00000000 bf57381e 172e887c 00000000 00000000 00000000 00000000 00000000 be9f1ffc 00000000 c8639101 81d96e64 00000000 4d2a236d 00000000 14bef1d3 df399645 00000000 00000000 00000000 00000000 9bfb834e f2cc0de0 59e3c479 e47ee5ec 00000000 bca56ab4 00000000 a963490f 00000000 00000000 00000000 5fc2eb7a ba6ac378 13e3bcce 00000000 3407f916 00000000
33,22830738,0xbd5764383846bbd5aabc92ab9c9c2f9bbfa15a55,0xdd063ded5396744ae2af5fa4881ada312b28d92c,0x81b0c094f8d6c83b3f58b8369a843bad5e91e93118a2b3aee313217c01b0082a,0x26dbd326114ddf3e0ddf2bd4dbaaee1473813346f75a30c6dbc724a4d1c863d3,32,sepia,yellow,dumpy,large,53ec920e ae9eaa1c 00000000 00000000 8c405561 00000000 790be6bd 78831818 fe705ad3 9c9a10e6 00000000 00000000 00000000 b871f855 6e97c2fd 00000000 00000000 00000000 00000000 43b91b7f 00000000 00000000 44998569 076adf87 4fce54f1 00000000 00000000 00000000 9a38f6f0 00000000 b4b14b62 b638ba30 00000000 00000000 297e79cf 00000000 00000000 457c50ae 00000000 f8126498 00000000 00000000 a0dac8a2 00000000 00000000 f1e1ab0d 00000000 00000000 54d5f630 9bfbdfb1 4fcfcf3a 00000000 00000000 00000000 4c517ead 7fed1f07 654370ba 6744a010 00000000 5e806872 be5243db 00000000 a7292067 a85a0be3
34,22831256,0xa9db421e7f6afa0d7158d51bdc4aa279eb788e0c,0xc8d7be8ac78b94b176c99d24f7b6a0cee257bbf5,0x1847c4eed579b1d5838985aaedca79c60163a03bf2d56a38df224e37fefd49b2,0x8f13b2d8a96050cfdd554162b36194a4a77e7f15cb1cc310f999bbfad5a665c3,39,white,ebony,vestigial,small,402bbd0e 15b1ae41 00000000 00000000 00000000 00000000 7a63fcb2 d34f7fd8 d700f424 00000000 e834016c 00000000 00000000 b28ae8c9 0aebe133 00000000 00000000 33ae6f91 f74d50cd 00000000 00000000 550eb931 00000000 335ee6b0 1c7f9bbf 00000000 1c7a6066 00000000 27b59a6d 00000000 ab368800 620feb45 00000000 88c99e6d 00000000 857dbf0f 26f7d337 1dc739a9 fefc6e7a 68061ccb 3858eac1 9e9844b0 00000000 d54b6e6e 15aff772 50efd240 00000000 bd86fab0 d5c81124 00000000 00000000 b7845e5b 50e2056f 00000000 00000000 65892fcf 6e676517 00000000 00000000 2312e776 ba4f4854 3e0d4bb1 e02919f3 39e25c52
35,22831816,0x0e8fc50331bac5eb968b6106125c2643a98ba319,0xf084a1040ab5ae5bfe75f240cdb643241dc495db,0xf46dea8e52fc6575de617e5fa1b6052cf24294cdad1c03aaf1f9d2249fc0a03b,0x398ef8932458740d089244b555220125835362fa51003d60a695cf967be5821c,34,sepia,yellow,dumpy,small,00000000 00000000 ff1ccbdf 3f975401 d4060365 00000000 00000000 00000000 00000000 94995b39 00000000 00000000 00000000 00000000 00000000 c10ac8eb e7b8b8bf 00000000 46da0e75 00000000 00000000 67c9f6d8 1bae1b39 e4923d0f 90c76b10 fc54d95a 00000000 8e228d3d 817b81cd 11195810 631fd706 00000000 00000000 842d3147 b1f1ad96 00000000 993908d9 00000000 00000000 886ea4f9 98328be2 0db2197a 4e36594d 31c613d8 00000000 00000000 2fca3325 a0b0ae65 754343d6 00000000 30f4ee59 00000000 3e2e194a 00000000 00000000 b1114d6a 00000000 f18bb08d b6b43eca 00000000 00000000 128782f3 00000000 10f27b94
36,22832000,0xf410f5824a53bdeedb76f7d280bccad40538c523,0xd572e40fbd5ce38cf61fbfec4182d9f75cdc43e6,0x67a7e4262742efff8a39ce8a016b1a4f730ac91cc0d6393e75ca4a92a88b9a13,0x1807ef7cfedd61f3861c3f6a081767d1989cc5bf1055409678ae92623f70294c,30,vermilion,tan,vestigial,large,00000000 00000000 3d928da4 6a344c0e 00000000 00000000 ffe69822 00000000 ab150c6b 00000000 00000000 daa20e69 00000000 b0152925 00000000 00000000 00000000 00000000 00000000 00000000 bc3230cf 743c6148 c1029be3 00000000 5c89bd9a 4fe1aa77 1cebeb06 4034beda 9dd49e7e 6ba95de7 00000000 00000000 00000000 9053a37d 00000000 00000000 00000000 e4241db4 890342fd 00000000 00000000 ff43c4ae 00000000 00000000 042f002e 00000000 00000000 e02dda10 00000000 041653dc dd47e780 58fdfbf7 00000000 151230f2 00000000 a8106101 00000000 00000000 00000000 69f0b7e3 5c434d5d ffdfbe3d e916214f 00000000
37,22832055,0xa372af7cdc7e941d7282db43d98a5a52b3d4b67a,0x052a49ac4e23f393dc6125f4988c7db344016352,0x12937c7519b681f480a5b56ada988ba59ea21cca30f14c53d54eb96afce3ff17,0x2ca738bbf5230ab43208d7973672d81ba4f9ab156737f503c6e3275a4f4ca44c,31,sepia,yellow,vestigial,large,00000000 00000000 560d6571 159d5fc8 00000000 00000000 627c20e6 00000000 00000000 00000000 a5ded494 00000000 00000000 38957223 00000000 d3ee1101 00000000 00000000 ca38a7a1 17d7a455 00000000 00000000 847af166 00000000 68502176 ffb2ea65 a1b17057 86b45b1a 00000000 00000000 37dc6267 00000000 00000000 6929349f 00000000 7a061993 000f04d1 00000000 b4c06032 00000000 c1830879 2dd4694c d018f35e 00000000 00000000 549aeab0 00000000 00000000 d3d39cd4 c3aaf922 00000000 00000000 00000000 d9cc6cf7 cee2313b 8f22f386 00000000 79f711ff 986c2a7f 00000000 00000000 00000000 1fa172d8 16bf1a0c
38,22832148,0x9fe1c07a4b2ee2842eee679ae719bb23ed341c18,0x9af74b32ca75b234fc03769e0968b499da0b903e,0xafe74460c41f803a83132688726374990e52ac34b08b205fbe1a15f39b565b06,0x245d75b83518efdb315cdcdcfbf340c6c2d1900a4cdcafe813063bf10eaa9c0e,29,vermilion,tan,dumpy,small,00000000 c0455813 7242657c 07041ba2 00000000 00000000 00000000 00000000 00000000 00000000 5ba5b2ec 3644746c 9b40eb30 00000000 00000000 f4507f8d 00000000 46c102d7 00000000 44f35a4c 00000000 209004e9 00000000 420b30cf 00000000 b19a4775 76f15499 703291a8 00000000 00000000 00000000 00000000 e9d28776 00000000 00000000 00000000 80841b01 f720c925 a74f5645 9ec4ddc6 e89e2cea f64c1060 00000000 387c46b7 4f5c18a8 573ee13a 00000000 00000000 00000000 281dc4cb c43762dd 00000000 00000000 00000000 00000000 00000000 9ee5d0a9 d9d7e0d5 00000000 00000000 89d27f83 00000000 00000000 00000000
39,22832349,0x67c4b71569377c6624daf1d1f3460f1f13640085,0xe5d80b95e44fdc4757c421e17ac6e322f347a159,0x9babfc09808951b41625568de4a0a06e5f31474f4109aefbe7ade081d2229e52,0x805fb04ef9414569dab4a412f24607fb27d22ebdf5086b7c7e61db140ebc3b28,32,vermilion,yellow,vestigial,small,00000000 00000000 00000000 742cacc7 00000000 f87d00a0 00000000 00000000 45638efe 7bb7b3f3 00000000 1864ae66 fb8650db eec652f4 00000000 00000000 00000000 00000000 66b40f1a b1656b4c a9b837e9 33886b66 00000000 454cd064 00000000 b0159cf3 e9ba141d 2563d675 00000000 00000000 00000000 00000000 00000000 00000000 749898a1 00000000 779c5280 00000000 00000000 00000000 4327bd57 6ceda0fa 00000000 54f35f7f 507b54b5 00000000 d809682b 1fee3046 4fb64a93 00000000 00000000 00000000 00000000 b791bce0 bcfe9942 00000000 00000000 ac0e2940 595ee0df b6b28e1b 6a2e683c d710e54a d70c2b44 00000000
40,22832566,0xca6f14b85541f79aff1e985e6d6373aa142ef93a,0x89b41a28cc18d362404b4127c0669f2fd97d4749,0xc6d0e0a64a6376383a0395c61ca705f8c371a47e1b5c4c477f6494ff45b3bfca,0x2d772f1f22921a0c8424b35279056570fc6bf675fd21643936d91b16e630654e,31,sepia,tan,vestigial,large,00000000 57cd9425 8b98855c 453c753b 00000000 00000000 99ddd105 00000000 807b892f 00000000 733e9e6e 00000000 00000000 ec5ccbb3 21fb45bd 00000000 00000000 00000000 00000000 00000000 0a241286 af70898a 00000000 00000000 00000000 2d910ebc 5575fe48 00000000 00000000 9b720cfa d3b7e6a2 c4781332 00000000 9ef40ae1 f31498d6 00000000 7e1dc060 00000000 00000000 00000000 9025b2e7 c76fb6b0 00000000 a85f144f 2a8b090b 00000000 00000000 00000000 df630433 00000000 00000000 2e221f5d 5452767e 00000000 24805262 5f41a669 00000000 381077ab b357770d 00000000 ed52e1ec 7425d572 00000000 00000000
41,22832625,0xe5aac01d46d2aeb58a8ee19c457e2d0d023274f3,0xcbc51fe1574b08ce9d4fdf1a3682f9f2746dfc5d,0x0c7229b27f338444451c0964d916f2ead6f2ed2fa55ec31fcfd345ee7f31a7ed,0x7752f2584ca8df0707e8c72708e06aca405e218230f5cc45cdefd26b56b3c4af,39,vermilion,tan,vestigial,small,958cbb63 5c76026b 8019de6d 07f48697 00000000 9954369f 00000000 909dbe7c 00000000 00000000 945db92d 00000000 00000000 00000000 00a39a02 1b88c0c0 5d1f3ee2 f2380b1a 00000000 00000000 e925615b 17656d41 00000000 3ae571ea 00000000 23673be7 39d63114 00000000 58659608 00000000 65cd2742 00000000 b3488201 20ac3b40 00000000 4ab3bb31 00000000 db6a2190 89d4f758 00000000 00000000 e5a09ea1 00000000 00000000 56379c05 00000000 c1baacbd 779c03b8 993b32c7 1cbf1fda ddc5f800 fccb3ed2 00000000 84956495 cbcf6baf d7e34d85 98df78d6 00000000 bfacd1f2 b5dd5250 00000000 00000000 0ec704ec 2b06342a
42,22833209,0x1b25bd7ce0fb701d9aac3fd43fa221ac63e3fb3e,0x8b72bb66adb3e1d131347787cd338ee7db080884,0x8c7cf93e3e887c603af462f66f739bfb7c516d730a742b7e654b6888ceac8491,0x111599ca6ca5231d68fd2e7a660bed45bc2738ca0ae12c70a7ba7d24cf632eb3,37,brown,ebony,dumpy,large,3f892a34 c4b2c125 00000000 00000000 04458234 6c64522d 00000000 f19bdccb 00000000 6f5b1773 9ceb6c2b 359578a1 00000000 251203eb 00000000 00000000 fe9e1c5e 4bfb02a3 00000000 00000000 00000000 8c6a6bb8 24e89967 00000000 70f2e047 0065ff48 0bf05193 a2fdad91 00000000 00000000 f986ab23 478906ff 00000000 00000000 5fe92937 00000000 00000000 ac9a1269 00000000 00000000 164bad88 00000000 9f412aa3 7b78b940 e7f7a213 55df78f5 d652e0c3 00000000 00000000 a7371478 00000000 35d4bcec 727204de f49c1585 00000000 9e55f934 cd78deb9 6c5a5173 3f5df55d 00000000 00000000 a6195996 00000000 f0dd6c5a
43,22833253,0x2f694c711225e97dc71e2a98c0a186ae3e1ad167,0xa800a4318c5f83115a75fb05e44f8b2348d25e56,0xab03023b644b2debed0753c6fe417bd6155bd2d8823833bb8f5daad4b5705f67,0xe26c174fb8451ef803fdd052b0d1a389acc44a3ecee040306a83e4be67d05d00,30,red,tan,dumpy,large,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 edccb9e7 00000000 3b2bef55 3f33cd42 49ad6194 00000000 378db50d 00000000 00000000 00000000 00000000 00000000 48a6831d 00000000 a927eb45 b14703d1 cb04b259 92b96bfd 6bdc0c8f 00000000 00000000 aa8ad713 77458ff0 00000000 00000000 8efe0ad6 c842e923 c7d5d922 4072a05b 52d98c1c 00000000 2ca61572 00000000 00000000 7950d730 00000000 00000000 0238f43f 99fe9d1d c2bb70df 286755e8 fb95dcd8 00000000 00000000 00000000 00000000 00000000 c0a27b75 00000000 8db72b16 00000000 875cae18 00000000 2c390f82 e8d4825c 00000000
44,22833328,0xf04ecec3cac1ad5e55e03cb5842b07be2c2249c9,0x07d577f2c6cdfcf4f4bd614b7ede50781c8eac6e,0x4abe580f2f3eac150f5cc94740db8ae26561d024a3a7c993db8dbd690d23651c,0x0004f319381dd7deebdcf864dc33aaa138b0b8c0d8c935e805f317a3f92e6bc4,34,sepia,ebony,curly,small,00000000 00000000 7d5ac29a 00000000 00000000 00000000 e1ddd8ad be789091 c73bb094 280e2b38 00000000 1ed4b220 00000000 d3316786 af909ed9 00000000 00000000 ffcfe736 8be899d1 a447c78b 00000000 c6951052 00000000 00000000 2d2db7f2 00000000 00000000 0262e20b 9a36f48c eb4a2a70 d6846cdf 586c9def e77dac92 bad3cd03 00000000 00000000 00000000 ab16bbd0 00000000 fedf2fd8 b65e416c a18f6579 c096ca4f 00000000 d9cd6a98 00000000 00000000 00000000 160bbe11 405d8c26 00000000 00000000 adaa1d5e 1d6d5341 1cd2d345 1fdd00c3 0ee42de3 00000000 dc1878b9 00000000 00000000 00000000 00000000 00000000
45,22833392,0x5f30161457bc022e0280588a34de9aac6781a2c9,0xf2b0ada9148be32e07a2ad4c9efc768402e2763c,0x86618503aebaba09fbabcf3651a255bfe418a87340ba77b47922cf1d6b7e74a4,0xee830d05101d3f0e507fb2b3ec8fee12e6548eacb0a312375f03fbb8b53af722,37,brown,yellow,curly,small,00000000 b1773e74 00000000 00000000 00000000 2f516fef 00000000 00000000 75aa60f9 a561318b a73ebab7 00000000 714ec63d c0c729e1 597c7b0e 551c0ef6 00000000 3913e91f 00000000 e4201810 c41841b3 35d8b5d2 00000000 00000000 0746d5e5 00000000 7d9b7579 00000000 51892ecb ea171769 00000000 7471ea1a 00000000 00000000 00000000 405ffdb4 76510f2d fef781dd 00000000 ae0d4b4a 4a482d98 ff45df82 00000000 102f3578 de3e0f04 a70c1bdd 43c21f07 f77d40ff 6bf80341 7a4973b0 00000000 00000000 00000000 00000000 00000000 00000000 a28c72cc 3b02303c 228d73ec 8b276886 5d3fe770 00000000 c3f2c87c 00000000
46,22833588,0xba7ec7d0f21b404e896e18b3edc3d9dd8502905f,0x38bbb9705e999833437874d2b1e1a7b597e8cb03,0xbb3a1c93dc752afabc4fceb46e8429fe8212ada64ce2cf01ef8e4f2ac9daf96e,0x49866bcef59f662f3851edd3d85d400151e75107827f665188e8f9a804fb1367,31,vermilion,ebony,dumpy,large,096618f9 12fee3b4 026586a8 00000000 00000000 4ec29976 6121160c 00000000 547ee06b 59d2a272 00000000 00000000 feae684c 00000000 00000000 00000000 86ada2db 52791339 00000000 8ca9b204 5bbfa1e9 783ff6d8 f3c64409 8e69d069 00000000 00000000 ea106378 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 e0250a25 00000000 96fd63ff 00000000 77a7a87f 2263ab51 00000000 00000000 52f25b9d acee84e1 65c9e0d2 21e10112 dd8fb5fe 00000000 00000000 00000000 1bc8ff4a 00000000 a5553661 60e16d60 8b6b007b 00000000 00000000 00000000 316c0fe3 00000000 00000000 00000000 29371981
47,22834648,0x9fe1c07a4b2ee2842eee679ae719bb23ed341c18,0xfa89ffd3d6d1e44b09b1bd8d3c5333a4c1e35eb4,0x64744fc88e9be336b2cca8171321ce886235135073f746c8c9481a81b0ebd4e1,0x375fd441cf1f830a64e155ec7590ca9e5eb1af0f2d72af492e24c16e9c983f8b,31,sepia,yellow,curly,small,cedbc71b d6ebd488 00000000 9ccb3e32 00000000 00000000 00000000 161b77f7 92a18306 884cd3c9 d0acf793 14d67cef 0f9bcb07 0ec559cc 00000000 00000000 00000000 00000000 00000000 1afc7098 38353fa1 00000000 00000000 9cebd7e2 00000000 00000000 4cfd8ef2 daa69685 4b293fa0 00000000 00000000 62763960 00000000 127e864e bf368d2d 0b4c1c44 00000000 be0e5df1 c17b445c 00000000 0b0baf32 00000000 00000000 00000000 00000000 00000000 ebf11efa 8f4477a2 00000000 00000000 bd5c3b27 00000000 00000000 2ce6c561 00000000 00000000 00000000 c7bd811e 104d43bf b0f4a59d 00000000 b1beff0e 00000000 00000000
48,22834775,0xfa6b24f09f51c49ab35ce49a40058b14eaad3869,0xd070883ffa5f5f1cb8582e0f610bbff012ecdcdc,0x0eac99dc2f9c9a25a3360fcc199d6ab0586830c6b238e20bd30938beee9abca6,0xab1b49f85f07480bbe31c7ff8f5765e9ae223c5d49939cd0f65f12e4667eae61,36,vermilion,tan,dumpy,small,db008446 00000000 00000000 00000000 00000000 f1ce1e39 2ddc8388 00000000 00000000 684dd504 0ca1cc2a c3834c2e 00000000 bd0e1c01 00000000 f7147c11 00000000 75e459cc fc2dbcaa 2dc2c05b 2771374a 4bee2c72 9d737ce3 00000000 00000000 19269c71 c89a6169 00000000 00000000 0d8081b9 123a72a7 00000000 00000000 00000000 283ba0cc 00000000 00000000 52f7a19c 865fa677 9fa519d6 00000000 3ef1d8c9 00000000 00000000 17215358 00000000 00000000 00000000 71cf4080 fced1ec8 ef2c336b da75f25a 45eeaf7c 00000000 8a69a7c1 00000000 00000000 b59b9faf 5eabd6f0 00000000 d3af1cc8 f28a0b1f 5c99b087 19057b6b
49,22835056,0x1172030084703efd41930caf656a3dd5e7f57c59,0xe1e2b6ea324864ad739e3a211eba9e7ef0ae2fe2,0x9dd4d107e39309dd341ba86412d701feab92021f5718c094c8e544bbe857758d,0x5a33b219f5f35ad5801c13c4cd1f408e1531454ba0aceeadfdeb2f01b9738ae3,37,sepia,ebony,dumpy,small,bf6bf1ad 8658694f 00000000 00000000 00000000 0bd94c28 ef1ac2ee c7a65bf4 00000000 0f8e33f5 00000000 a199b767 00000000 00000000 00000000 93763d83 26f96c0d ed22f2ce 00000000 00000000 75caab2b 16245b32 4f07c547 00000000 447706d5 00000000 00000000 9c7f2c54 bf3da9fa c8d6e0bb 00000000 b74e52a2 a8a4dc87 00000000 00000000 00000000 00000000 00000000 00000000 00000000 11806462 6e38621b 9d4f7c5c 02f8a8d7 00000000 cfe3e436 00000000 00000000 8d7afe50 a2b7e937 00000000 47ccbe51 00000000 9f6115c1 f436a7a3 e2139e4d 59b1615e 00000000 63099847 8a45ec67 80c6a544 72d769b5 03bd57fd f208902f
50,22835203,0xc01dde207a84c71149cde8b3657c5535c208aa20,0x5ef1e8949fe923f01d758af82a1b23aaaf64065f,0x4c2902e2fc5d777ff37ec9bb7b44b6be0ccbf38e88a63dcf7bfd9acdb0db5cde,0xf470440d6931ee9788985b0d4816a6272049f0109e192e53cdf0a69593fb29a5,35,sepia,tan,curly,large,0b848aec 00000000 6f310b7d 00000000 00000000 af11276a 00000000 d7e44f27 6e25fd74 00000000 00000000 a7916336 00000000 b5036605 00000000 00000000 13b5ad97 d9107b59 00000000 beea5abe 4b4cce03 9de4da67 27713e16 dd75b6f1 e98134e5 cce2bf57 00000000 00000000 13142fae 00000000 00000000 cb2bfea3 905f70fa 00000000 9c20dbfd 00000000 96f4c63c 00000000 00000000 d0d3c53a 00000000 bfef9f20 dd247d25 00000000 00000000 17881663 00000000 91183571 00000000 00000000 00000000 00000000 763030e8 d04e62b8 84f36da7 6e70164e f364fcb5 00000000 40cff4cd db4b2404 00000000 00000000 eb5455fa 6b16fd68
51,22835229,0xc01dde207a84c71149cde8b3657c5535c208aa20,0xbce8b85d39f2ddc26eea1f4a2e54ce0eebadefb6,0x0bfe265f43f2e6acd1153352cc13a72a6c5a4b0a6ff55314a83fe89e09a700b8,0x4b097604f8a60a6c26e7ca9e31d00470748e65e629fedf8e91e9cfc10e71fd0b,34,brown,tan,curly,large,1e60f541 4982ea24 00000000 bb30aaf5 00000000 00000000 00000000 00000000 e0a0b9c3 00000000 a4683140 48fc6460 1e872ce8 8d70acda 330bb6f0 edf8a5c6 c7364892 00000000 00000000 00000000 5806484b 1f7c815f 832c42ac 00000000 00000000 d672d5be 0103bcf5 2b5d5dc5 00000000 00000000 00000000 00000000 4d44ec72 00000000 00000000 00000000 00000000 00000000 a4fbd697 3860fad2 c505d9aa 853db3f3 c0ea31dc dfca1322 00000000 00000000 be1a41c5 5f96be84 75ed7988 00000000 00000000 3a341ebd 00000000 7c39ec1c 3bad6e73 4e33acbd fca77e79 00000000 00000000 00000000 6dde515f 00000000 00000000 694ed076
52,22835382,0x346790c85882719d3806c1a7933dd7455a4f5b09,0xad58bcc2b0cc8f3d8c4fda61f02644870fb0e30c,0x06616022b2a13be01e2c0c57d5bfc4a3b6282c572cb164145dbdcf1e07201597,0x8e8c49dc9c5a844be0683b2078d2f0eb22d658d6bf3f2e5ffa1cfc6fb36c9014,34,sepia,yellow,dumpy,large,00000000 00000000 ce272a40 00000000 6e23cfb4 00000000 00000000 00000000 00000000 00000000 00000000 00000000 f6027878 00000000 00000000 891fa5b2 00000000 00000000 f1b9fae5 9bc289aa 00000000 6885fe4f 0afcb0af 00000000 b4a1e633 4b1d2c66 00000000 00000000 8dada4f4 9a2b7d8f 00000000 94f7e544 d886e3f5 eeea3060 20d5da0c e8f8ac5e 00000000 4e2dc001 f894ff9b 00000000 00000000 00000000 17958da1 dae1a18a ea04bcef 0f9f6e5e 9f6bd52f 1d3f743b 00000000 00000000 70b12513 aec50942 46b8362c 00000000 00000000 00000000 00000000 668af424 00000000 12448f41 d3d9830d ae2600c2 937eab77 6425f732
53,22835386,0xe0be2740456040536765022e7db612418e3de99e,0x1f99999bc40d831dbd6aa61946a2ed72d070b209,0x67c06b8b9f5ce3a8a76e0c4ae33b114d76d4ab6b8d98125f222a92ce884ace91,0xdacea4aef49cf895be6a53c2c93cafeb625ca31f2da4ab694461adee75a7ac37,35,white,ebony,dumpy,large,357ca49c df6393de ad00249a 00000000 e423dee0 a72c730d 00000000 00000000 00000000 00000000 29b6e27d a907d409 00000000 1e94939c 00000000 2b8f4e9e d7301144 3355cae7 58e76336 00000000 00000000 4c4a007a 00000000 ffa10059 d0e76d9f 00000000 d002894f 00000000 b3bc5f46 e4d9e87e 698af0d2 00000000 00000000 8ab09b33 d9d1fd74 afe324f7 00000000 03e3d9a9 6f8a8019 ecbec18f 4c536b1f 00000000 9db58400 cbb553fb 00000000 50a70848 00000000 4b9348b2 65effcc0 00000000 00000000 00000000 00000000 2f040375 eed43bfa 00000000 00000000 00000000 0dcb4fa1 00000000 00000000 00000000 37810b2c 00000000
54,22835414,0xbd5764383846bbd5aabc92ab9c9c2f9bbfa15a55,0xf72cfc4e9e37ca7aae70b2a5a46ae7aa2f1bc436,0x11f1cd85d773f29cedfc81c81a3f600a56b8397cd05db66757a1d10d971d157f,0x3d98339f7c8d4fa6c4fd2175779c1337078c6c4519d9861006aaee62f7ab7543,35,sepia,yellow,curly,large,88a32db7 811710f8 00000000 00000000 00000000 00000000 7c1d25a8 00000000 a2f9620e 00000000 953880d5 00000000 f7e03d96 169c7ef7 0bb932f5 00000000 8b4248af 379fc52b 00000000 40e6b414 00000000 d51f78de 00000000 b332b27b ee40da24 bceea125 6e9c5591 00000000 9e0d3e10 66526096 823e304d eb300625 00000000 3e8ab1a9 00000000 00000000 00000000 ea4fe784 5b65cf5d 00000000 00000000 f88c355c 7866277c d0fe060b 00000000 2dc2876b 1eb26be0 4758d8f6 00000000 b52a9653 00000000 c77455cb 00000000 84970e9a 00000000 225b4c3a 00000000 fa7b7396 19517394 00000000 00000000 00000000 00000000 00000000
